"RecordNo";"project_id";"plants";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
2594;1;"Fiolek";1;2;4;1;5;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;5;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;5;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;5;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;5;1;3;1
2594;1;"Chaber";1;1;5;1;3;1
2594;1;"Chaber";1;1;5;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
2594;1;"Chaber";1;1;4;1;3;1
